Date,1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DPW.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FRE.DE,HEI.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
2022-01-03,55.02000045776367,259.1000061035156,116.26000213623047,209.85000610351562,62.58000183105469,47.67499923706055,92.5199966430664,91.33000183105469,79.55999755859375,6.991000175476074,96.0999984741211,147.1999969482422,11.347999572753906,56.060001373291016,16.54599952697754,32.0,23.31999969482422,12.300000190734863,35.5,61.779998779296875,72.36000061035156,169.75,40.900001525878906,68.69999694824219,222.89999389648438,186.60000610351562,264.3500061035156,,87.04000091552734,47.9900016784668,84.87999725341797,35.970001220703125,124.23999786376953,66.4800033569336,153.72000122070312,590.7999877929688,130.64999389648438,49.2400016784668,180.8000030517578,73.0199966430664
2022-01-04,55.959999084472656,258.5,118.87999725341797,215.85000610351562,65.30999755859375,48.52000045776367,91.12000274658203,94.19000244140625,81.08000183105469,7.322999954223633,97.26000213623047,146.5500030517578,11.692000389099121,57.0,16.530000686645508,32.0,23.450000762939453,12.206000328063965,36.05500030517578,62.279998779296875,73.23999786376953,171.64999389648438,40.0,72.11000061035156,220.89999389648438,189.9499969482422,268.20001220703125,,90.27999877929688,45.88999938964844,86.27999877929688,35.7599983215332,124.37999725341797,65.95999908447266,155.4199981689453,558.4000244140625,129.8000030517578,48.90999984741211,186.97999572753906,69.95999908447266
2022-01-05,57.15999984741211,260.8500061035156,120.30000305175781,216.75,65.83000183105469,48.78499984741211,90.9800033569336,96.23999786376953,80.45999908447266,7.468999862670898,98.9000015258789,147.0,11.850000381469727,57.349998474121094,16.469999313354492,32.529998779296875,23.549999237060547,12.020000457763672,35.59000015258789,62.599998474121094,74.19999694824219,172.5500030517578,40.57500076293945,75.0,213.5,191.1999969482422,271.70001220703125,,92.08000183105469,45.790000915527344,88.0999984741211,34.560001373291016,124.81999969482422,65.69999694824219,157.9600067138672,555.0,130.0,49.0,191.0,70.13999938964844
2022-01-06,56.86000061035156,252.75,118.37999725341797,220.0,65.80999755859375,48.33000183105469,89.68000030517578,96.22000122070312,78.72000122070312,7.598999977111816,98.2699966430664,146.85000610351562,12.149999618530273,56.209999084472656,16.464000701904297,32.0,22.81999969482422,11.895999908447266,36.0,62.65999984741211,73.5199966430664,172.1999969482422,39.470001220703125,74.91000366210938,208.8000030517578,192.5,270.6499938964844,,91.45999908447266,45.189998626708984,86.81999969482422,34.400001525878906,121.94000244140625,64.41999816894531,154.16000366210938,540.7999877929688,125.25,48.33000183105469,189.10000610351562,67.18000030517578
2022-01-07,57.47999954223633,247.4499969482422,117.66000366210938,222.5500030517578,66.11000061035156,48.790000915527344,89.45999908447266,95.5999984741211,79.37999725341797,7.864999771118164,96.70999908447266,145.5500030517578,12.366000175476074,55.7400016784668,16.17799949645996,32.209999084472656,22.59000015258789,11.793999671936035,35.845001220703125,62.2599983215332,74.19999694824219,172.8000030517578,40.13999938964844,73.55999755859375,207.5,191.5,271.25,,90.19999694824219,44.599998474121094,87.27999877929688,34.47999954223633,121.27999877929688,63.7599983215332,152.16000366210938,534.7999877929688,124.69999694824219,47.22999954223633,187.74000549316406,66.95999908447266
2022-01-10,56.2599983215332,244.25,117.83999633789062,223.39999389648438,66.08999633789062,50.040000915527344,88.81999969482422,97.19999694824219,75.5199966430664,7.697000026702881,96.1500015258789,146.8000030517578,12.37399959564209,53.5099983215332,15.527999877929688,33.4900016784668,22.049999237060547,11.821999549865723,36.55500030517578,62.2599983215332,75.54000091552734,174.35000610351562,38.540000915527344,73.05000305175781,198.14999389648438,192.5,272.3500061035156,,89.0199966430664,43.7599983215332,86.9800033569336,34.630001068115234,120.73999786376953,60.97999954223633,147.8800048828125,494.79998779296875,120.6500015258789,46.7400016784668,187.75999450683594,64.5
2022-01-11,56.15999984741211,254.75,118.4000015258789,225.8000030517578,66.69000244140625,51.29999923706055,89.5999984741211,98.0199966430664,77.0,7.380000114440918,95.58000183105469,148.9499969482422,12.314000129699707,53.9900016784668,15.857999801635742,34.5,22.459999084472656,11.984000205993652,36.97999954223633,63.720001220703125,78.41999816894531,175.64999389648438,39.5,72.54000091552734,201.10000610351562,192.64999389648438,272.79998779296875,,88.72000122070312,43.7400016784668,88.36000061035156,34.59000015258789,121.69999694824219,61.84000015258789,150.3000030517578,510.6000061035156,121.69999694824219,46.83000183105469,188.3800048828125,66.12000274658203
2022-01-12,55.599998474121094,254.0,118.54000091552734,226.0500030517578,66.86000061035156,51.13999938964844,90.19999694824219,97.44999694824219,78.05999755859375,7.459000110626221,94.23999786376953,151.1999969482422,12.223999977111816,54.90999984741211,16.016000747680664,34.25,22.389999389648438,11.899999618530273,36.68000030517578,64.12000274658203,79.26000213623047,177.89999389648438,39.18000030517578,73.41999816894531,203.0,192.5,274.54998779296875,,89.58000183105469,43.650001525878906,88.12000274658203,35.290000915527344,122.26000213623047,61.459999084472656,152.22000122070312,508.79998779296875,122.0999984741211,47.68000030517578,188.32000732421875,65.62000274658203
2022-01-13,55.880001068115234,256.20001220703125,117.23999786376953,227.39999389648438,67.75,51.060001373291016,89.95999908447266,99.0199966430664,77.9800033569336,7.545000076293945,96.80999755859375,154.60000610351562,12.199999809265137,54.83000183105469,16.025999069213867,33.94499969482422,22.729999542236328,12.133999824523926,36.724998474121094,64.91999816894531,80.16000366210938,176.25,40.04999923706055,75.43000030517578,196.5500030517578,195.64999389648438,278.75,,89.13999938964844,41.959999084472656,89.31999969482422,35.970001220703125,120.5,60.02000045776367,151.5,479.1000061035156,120.3499984741211,48.09000015258789,190.05999755859375,67.23999786376953
2022-01-14,55.63999938964844,252.35000610351562,117.27999877929688,227.0,68.11000061035156,52.59000015258789,90.72000122070312,99.31999969482422,77.77999877929688,7.431000232696533,96.66999816894531,154.0,11.954000473022461,54.130001068115234,15.961999893188477,34.970001220703125,22.31999969482422,12.281999588012695,37.35499954223633,65.0199966430664,82.33999633789062,176.10000610351562,39.244998931884766,74.79000091552734,191.14999389648438,196.3000030517578,273.20001220703125,,88.66000366210938,41.959999084472656,92.0,36.2599983215332,120.4800033569336,59.58000183105469,145.86000061035156,456.0,116.55000305175781,48.27000045776367,193.10000610351562,65.55999755859375
2022-01-17,55.099998474121094,252.64999389648438,116.80000305175781,227.0500030517578,68.13999938964844,52.81999969482422,90.13999938964844,99.0199966430664,79.36000061035156,7.431000232696533,97.23999786376953,155.6999969482422,12.017999649047852,54.20000076293945,15.946000099182129,35.439998626708984,22.610000610351562,12.25,37.45000076293945,65.5,80.0,175.6999969482422,39.56999969482422,74.26000213623047,193.85000610351562,198.10000610351562,273.79998779296875,,88.33999633789062,43.150001525878906,92.41999816894531,36.58000183105469,122.5199966430664,59.560001373291016,146.0,459.8999938964844,116.75,47.95000076293945,192.5800018310547,66.08000183105469
2022-01-18,53.959999084472656,254.1999969482422,115.86000061035156,225.9499969482422,67.66000366210938,52.060001373291016,89.0999984741211,98.94000244140625,77.91999816894531,7.380000114440918,95.45999908447266,156.1999969482422,11.925999641418457,53.720001220703125,15.958000183105469,34.310001373291016,22.43000030517578,12.295999526977539,37.55500030517578,65.0199966430664,79.41999816894531,174.35000610351562,38.45000076293945,74.63999938964844,190.0,197.75,272.54998779296875,,87.9000015258789,42.70000076293945,94.05999755859375,35.900001525878906,120.95999908447266,58.7599983215332,142.60000610351562,445.8999938964844,114.4000015258789,47.619998931884766,190.52000427246094,66.22000122070312
